,Protein_ID,Y,Yhat,confidence
1884,P05106,0,3.525053191088044,0.87496
1885,O14763,0,0.887130204648675,0.7138100000000001
1886,P12004,0,1.2782800945019834,0.9433
1887,P06899,0,0.7422937423958255,0.85698
1888,P05106,0,1.9201562436426884,0.87496
1889,O43566,0,2.3052114870440845,0.6795300000000001
1890,O94762,0,2.445812748351762,0.71025
1891,P25440,0,0.8843076387773657,0.6603100000000001
1892,P21860,0,1.088577052853862,0.7282500000000001
1893,P14735,0,0.5549774770204643,0.93796
1894,P26022,0,1.496996993984958,0.79751
1895,P25106,0,2.051341024793293,0.82392
1896,O15263,0,1.5607690412101336,0.79511
1897,P25440,0,3.557808314116993,0.6603100000000001
1898,P00374,0,0.8763560920082658,0.9634
1899,P08572,0,0.6033241251599343,0.48392
1900,P09936,0,1.023718711365578,0.9344
1901,O95835,0,1.9341664871463369,0.5629
1902,O43526,0,1.7838161340227865,0.59582
1903,O14960,0,0.4888762624632126,0.92791
1904,O60942,0,3.803945320322047,0.85615
1905,P10721,0,3.5733737559902687,0.78836
1906,P18669,0,0.7962411694957753,0.94122
1907,O95630,0,1.8915602025841,0.84911
1908,O60678,0,0.6730527468185536,0.84933
1909,P14678,0,2.070265683432926,0.71447
1910,P27338,0,0.7106335201775947,0.95703
1911,P18074,0,3.175059054568907,0.87678
1912,P15090,0,0.6942621983083913,0.96036
1913,P02743,0,0.4679743582719036,0.94413
1914,O75762,0,2.2949945533704432,0.81513
1915,P15090,0,0.73824115301167,0.96036
1916,O60264,0,2.015688467993008,0.75775
1917,P01308,0,2.239419567655869,0.53442
1918,P01308,0,2.0405881505095533,0.53442
1919,P01308,0,2.2120126581916297,0.53442
1920,P27695,0,0.6316644678941503,0.90812
1921,P00338,0,0.9186947262284682,0.96061
1922,P05106,0,1.6275748830699004,0.87496
1923,P12004,0,0.8555699854482975,0.9433
1924,P05106,0,1.6754103974847476,0.87496
1925,P09467,0,1.6610237806846715,0.94365
1926,P14735,0,0.9327379053088816,0.93796
1927,P15941,0,1.0981803130633876,0.4780899999999999
1928,P23921,0,0.8567379996241558,0.92329
1929,P15090,0,0.705691150575094,0.96036
1930,P10153,0,2.082066281365701,0.9155
1931,P01732,0,0.8608135686662938,0.7923699999999999
1932,P15090,0,0.6655824516917495,0.96036
1933,O14757,0,2.164948036327893,0.78134
1934,P0C024,0,1.781010948871455,0.94142
1935,P06899,0,1.1211601134539169,0.85698
1936,P04062,0,0.6418722614352484,0.93546
1937,O14757,0,2.154065922853801,0.78134
1938,P14678,0,1.4632156368765337,0.71447
1939,P22303,0,0.6693280212272604,0.93173
1940,O00560,0,0.7899367063252599,0.8268800000000001
1941,O14960,0,1.4587666023048376,0.92791
1942,P08637,0,3.678722604383212,0.85639
1943,P04406,0,0.8246211251235321,0.98171
1944,P13688,0,0.7739509028355739,0.81503
1945,O75376,0,1.2700393694685217,0.42145
1946,P02743,0,0.5431390245600107,0.94413
1947,P29017,0,1.7259779836371032,0.8865900000000001
1948,P27694,0,1.1349008767288886,0.85411
1949,O14757,0,1.013903348450926,0.78134
1950,P20618,0,0.6099180272790763,0.91637
1951,P10276,0,0.8814760348415606,0.79419
1952,P29375,0,1.587765725792064,0.7056600000000001
1953,P22303,0,0.7092249290598858,0.93173
1954,P09874,0,0.9549869109050658,0.8328700000000001
1955,P08865,0,1.0681760154581266,0.7995300000000001
1956,P14920,0,0.9565563234854496,0.96158
1957,P15090,0,0.6841052550594828,0.96036
1958,P22897,0,2.9923235119217977,0.8141700000000001
1959,O00214,0,0.692098258919931,0.90437
1960,P06899,0,0.6426507605223851,0.85698
1961,O60568,0,1.407835217630245,0.92
1962,P14678,0,1.6158589047314744,0.71447
1963,P00374,0,0.8037412518964048,0.9634
1964,O15318,0,3.5062800800848755,0.68336
1965,P02743,0,0.4415880433163923,0.94413
1966,O43914,0,1.8083141320025125,0.6454900000000001
1967,P06899,0,0.6387487769068525,0.85698
1968,O14757,0,2.0976176963403037,0.78134
1969,P12004,0,0.9669539802906858,0.9433
1970,P22303,0,1.3015375522819157,0.93173
1971,P03951,0,1.4244297104455523,0.86153
1972,O60502,0,0.7280109889280518,0.76459
1973,P00480,0,0.9492101980067428,0.92004
1974,P27338,0,0.7549834435270749,0.95703
1975,P12004,0,1.1013627921806692,0.9433
1976,P18858,0,1.4808781178746615,0.76871
1977,O15399,0,2.38600083822282,0.6400199999999999
1978,P01308,0,2.14895323355349,0.53442
1979,A2RUC4,0,0.8567379996241558,0.95829
1980,P30260,0,1.2328828005937953,0.70088
1981,P04062,0,0.744983221287567,0.93546
1982,P06899,0,0.8366600265340756,0.85698
1983,P05106,0,3.5270384177096794,0.87496
1984,P04179,0,0.5079370039680118,0.93488
1985,P01308,0,2.2320394261750844,0.53442
1986,P06899,0,0.6268971207462992,0.85698
1987,P21675,0,5.095586325438909,0.63121
1988,P09874,0,0.7681145747868608,0.8328700000000001
1989,O43866,0,2.3325951213187426,0.83073
1990,P17987,0,2.3834848436690343,0.88235
1991,P0C0S8,0,2.0179197209007103,0.91304
1992,P15090,0,0.708519583356734,0.96036
1993,P19099,0,2.777228834647948,0.9013
1994,O75469,0,1.0207840124139875,0.86169
1995,P06756,0,1.0158740079360236,0.8819
1996,P25788,0,0.8683317338436964,0.94694
1997,P00519,0,4.1636522429232725,0.63122
1998,P28039,0,1.6446884203398526,0.90464
1999,P25440,0,0.5865151319446071,0.6603100000000001
2000,P01308,0,2.247442991490552,0.53442
2001,O95622,0,2.046216019876689,0.73642
2002,P00338,0,1.1122050170719426,0.96061
2003,O00161,0,6.223343153000644,0.82832
2004,P01308,0,2.265612499965517,0.53442
2005,P07305,0,0.0,0.69221
2006,P25098,0,1.0353743284435828,0.90443
2007,P15090,0,0.7348469228349535,0.96036
2008,P25440,0,0.6332456079595026,0.6603100000000001
2009,O15318,0,5.045493038346203,0.68336
2010,P01732,0,1.099545360592277,0.7923699999999999
2011,P29475,0,0.9612491872558332,0.80829
2012,P09769,0,3.4294314397579084,0.83308
2013,O14757,0,0.999499874937461,0.78134
2014,P01308,0,2.394159560263267,0.53442
2015,O00444,0,1.0714476188783095,0.66923
2016,P17787,0,1.1895377253370318,0.80782
2017,P19099,0,0.8729261137118078,0.9013
2018,P15090,0,0.7483314773547883,0.96036
2019,P21675,0,3.4842502780368694,0.63121
2020,P01308,0,2.2230609528305787,0.53442
2021,P23458,0,0.9894442884771228,0.8615999999999999
2022,P01909,0,1.1815244390193542,0.88714
2023,P00519,0,3.976682034058041,0.63122
2024,P18669,0,1.2078907235342111,0.94122
2025,P15814,0,1.0634848376916337,0.7505299999999999
2026,O43913,0,1.515915564930976,0.82292
2027,O00560,0,0.7930952023559341,0.8268800000000001
2028,P02679,0,2.484753508901839,0.85741
2029,P01308,0,2.29804264538324,0.53442
2030,P15880,0,0.73824115301167,0.81757
2031,P30281,0,1.2593649193144931,0.8771800000000001
2032,P12004,0,0.8694826047713663,0.9433
2033,P00338,0,0.844393273303382,0.96061
2034,O60814,0,1.7711578134090706,0.88058
2035,P25440,0,2.1890637268019404,0.6603100000000001
2036,P01308,0,2.224859546128699,0.53442
2037,P01308,0,2.144294755857972,0.53442
2038,O75449,0,2.018415219918835,0.74643
2039,P15090,0,0.7252585745787499,0.96036
2040,P10646,0,0.6708203932499369,0.73548
2041,P0C024,0,1.7804493814764857,0.94142
2042,P22303,0,0.708519583356734,0.93173
2043,P30260,0,1.2938315191708694,0.70088
2044,P03951,0,2.329592238998061,0.86153
2045,O60814,0,1.2275992831539124,0.88058
2046,P16410,0,0.9964938534682488,0.79904
2047,P15941,0,1.025182910509144,0.4780899999999999
2048,P09038,0,0.7687652437513027,0.7108599999999999
2049,P01308,0,2.2147234590350102,0.53442
2050,O14744,0,1.2465953633797937,0.93466
2051,P09874,0,0.6363961030678927,0.8328700000000001
2052,P29475,0,0.9772410142846032,0.80829
2053,P09467,0,1.7297398648351725,0.94365
2054,P30542,0,1.5687574701017362,0.92522
2055,P01909,0,1.4110279940525632,0.88714
2056,P25788,0,0.7835815209663893,0.94694
2057,P29084,0,1.7569860557215586,0.69241
2058,P20618,0,1.9761072845369505,0.91637
2059,P14735,0,0.9586448768965492,0.93796
2060,P19367,0,1.475466028073842,0.94592
2061,P26368,0,1.6318700928689145,0.7441
2062,P07902,0,1.9131126469708992,0.92082
2063,P09874,0,2.119197961493924,0.8328700000000001
2064,P05106,0,1.620185174601965,0.87496
2065,P25440,0,0.8893818077743664,0.6603100000000001
2066,P05106,0,1.6303373883954204,0.87496
2067,O60784,0,0.909945053286186,0.7218800000000001
2068,P00374,0,0.8916277250063505,0.9634
2069,P11233,0,1.8479718612576328,0.89705
2070,P0DPB6,0,1.2214745187681977,0.8658199999999999
2071,P19438,0,1.563969309161788,0.7168300000000001
2072,P05362,0,0.8221921916437787,0.88575
2073,P17787,0,1.2194260945215172,0.80782
2074,O75475,0,5.134491211405469,0.6411199999999999
2075,P13716,0,1.4676511847165865,0.9643
2076,P01308,0,1.894201678808252,0.53442
2077,P26022,0,2.7451775898837583,0.79751
2078,P01909,0,1.0559356040971437,0.88714
2079,O60814,0,1.5086417732516888,0.88058
2080,P16473,0,1.3619838471876236,0.73834
2081,P01308,0,2.265612499965517,0.53442
2082,P14174,0,0.4888762624632126,0.98594
2083,P0DPB6,0,1.0677078252031311,0.8658199999999999
2084,O60814,0,1.2911235417263525,0.88058
2085,P01308,0,2.225084268067167,0.53442
2086,P06899,0,0.6640783086353597,0.85698
2087,P01308,0,2.241651177145989,0.53442
2088,P13489,0,0.9838699100999074,0.9663
2089,P05106,0,3.029026246172192,0.87496
2090,O00487,0,1.4142135623730951,0.8254600000000001
2091,P23468,0,2.084226475218085,0.83773
2092,P29475,0,0.985900603509299,0.80829
2093,P29375,0,1.8019433953373785,0.7056600000000001
2094,P21589,0,3.431471987354698,0.9242
2095,P01308,0,3.1226591232473644,0.53442
2096,P27695,0,0.5727128425310541,0.90812
2097,P04626,0,1.342013412749664,0.74909
2098,P22455,0,1.239758040909596,0.7461
2099,P01308,0,2.234502181695064,0.53442
2100,P09914,0,0.7893034904268447,0.94174
2101,P06899,0,0.8449852069711044,0.85698
2102,O75762,0,1.9987496091306685,0.81513
2103,P15090,0,0.7259476565152615,0.96036
2104,P14649,0,1.0271319292087069,0.8375199999999999
2105,O60814,0,1.4608216865860115,0.88058
2106,P10721,0,3.2848135411313684,0.78836
2107,P14678,0,2.0726794252850587,0.71447
2108,O00560,0,0.8037412518964048,0.8268800000000001
2109,P13686,0,1.0074720839804945,0.94945
2110,O14744,0,1.2601587201618691,0.93466
2111,P13051,0,2.3991665219404843,0.8656
2112,P18669,0,1.2727922061357857,0.94122
2113,P19113,0,0.7169379331573968,0.8103199999999999
2114,O60264,0,2.131196846844514,0.75775
2115,P01270,0,1.3232535660258014,0.7271899999999999
2116,P29375,0,1.46935359937627,0.7056600000000001
2117,P0DPB6,0,1.0709808588392231,0.8658199999999999
2118,P04179,0,0.5357238094391549,0.93488
2119,O43566,0,2.852893268245414,0.6795300000000001
2120,P06734,0,0.7784600182411425,0.86319
2121,P25103,0,1.4300349646075092,0.7824800000000001
2122,P10721,0,3.486688973797348,0.78836
2123,P01308,0,1.8790955271087204,0.53442
2124,O76074,0,1.200833044182246,0.8316800000000001
2125,P18858,0,1.1704699910719625,0.76871
2126,P22303,0,0.6899275324264136,0.93173
2127,P14174,0,0.5486346689738081,0.98594
2128,P22303,0,0.5779273310719956,0.93173
2129,O75369,0,4.118859065323794,0.76917
2130,P22303,0,0.7238784428341544,0.93173
2131,O00422,0,2.908951701214717,0.8752200000000001
2132,P07942,0,2.1755459085020474,0.76622
2133,P25440,0,3.8237416230702617,0.6603100000000001
2134,P00338,0,0.8209750300709517,0.96061
2135,O15111,0,5.270483848756203,0.84642
2136,P04626,0,1.824006578935504,0.74909
2137,O75390,0,0.6906518659932803,0.94555
2138,P22455,0,2.236738697300156,0.7461
2139,P29536,0,5.080649564770237,0.63756
2140,O60814,0,1.4778362561528933,0.88058
2141,P19438,0,1.2996153277027784,0.7168300000000001
2142,P14174,0,0.498998997994986,0.98594
2143,P21675,0,3.4329287787543743,0.63121
2144,P04179,0,0.4806245936279166,0.93488
2145,O15263,0,0.7489993324429602,0.79511
2146,P22303,0,0.697137002317335,0.93173
2147,P17987,0,1.003493896344168,0.88235
2148,P09874,0,2.117545749210628,0.8328700000000001
2149,P13716,0,0.8148619514985346,0.9643
2150,P05106,0,4.0738188472243095,0.87496
2151,P29475,0,1.0044899203078146,0.80829
2152,P05362,0,0.99498743710662,0.88575
2153,O75367,0,1.6211107303327557,0.8292700000000001
2154,O00560,0,0.776530746332687,0.8268800000000001
2155,O60814,0,1.3978555004005242,0.88058
2156,P13688,0,0.8378544026261364,0.81503
2157,O75390,0,0.5683308895353129,0.94555
2158,P09467,0,1.651363073342746,0.94365
2159,P06899,0,0.5540758070878027,0.85698
2160,P20618,0,0.5709640969448079,0.91637
2161,P17947,0,0.6426507605223851,0.65997
2162,P30307,0,1.3725887949418791,0.6418200000000001
2163,P06899,0,0.8449852069711044,0.85698
2164,O60814,0,1.4487926007541592,0.88058
2165,P01308,0,2.244326179502436,0.53442
2166,P01308,0,2.283637449333847,0.53442
2167,P09936,0,0.997496867163,0.9344
2168,D3W0D1,0,0.7791020472312982,0.8235399999999999
2169,P23458,0,0.8966604708583958,0.8615999999999999
2170,O75821,0,3.9534794801541593,0.70121
2171,P00338,0,0.8502940667792526,0.96061
2172,P29475,0,0.9904544411531506,0.80829
2173,P01909,0,1.668232597691341,0.88714
2174,P20618,0,0.5949789912257406,0.91637
2175,O95470,0,0.5019960159204453,0.9188
2176,P15170,0,1.0691117808723276,0.8155800000000001
2177,O75151,0,3.470590727815656,0.62837
2178,P01308,0,2.2049943310584723,0.53442
2179,O60678,0,0.5941380311005179,0.84933
2180,P00480,0,0.9549869109050658,0.92004
2181,P01308,0,2.832313541965296,0.53442
2182,O60741,0,1.129601699715435,0.7056399999999999
2183,P15880,0,1.5601281998605114,0.81757
2184,P06899,0,0.92951600308978,0.85698
2185,P25788,0,0.73824115301167,0.94694
2186,O00330,0,0.7469939758793239,0.76705
2187,O15263,0,0.73348483283569,0.79511
2188,P20618,0,0.705691150575094,0.91637
2189,P15529,0,1.3152946437965904,0.82416
2190,P01308,0,1.8433664855367204,0.53442
2191,O14757,0,1.0483320084782302,0.78134
2192,O60814,0,1.7824140933015538,0.88058
2193,P00338,0,0.973139250056229,0.96061
2194,O60568,0,1.4017845768876187,0.92
2195,P00519,0,1.1696153213770757,0.63122
2196,P23468,0,2.0911719202399404,0.83773
2197,P22897,0,2.3069460331789298,0.8141700000000001
2198,O60678,0,0.6985699678629192,0.84933
2199,P03956,0,1.100908715561831,0.91473
2200,P27694,0,1.0876580344942983,0.85411
2201,P26368,0,1.687898101189761,0.7441
2202,O43521,0,1.5824032355881985,0.6100800000000001
2203,P27338,0,0.7556454194925024,0.95703
2204,P01308,0,1.8327574853209576,0.53442
2205,P26447,0,0.8584870412533901,0.85187
2206,O95361,0,0.8876936408468858,0.80536
2207,P01308,0,2.1792200439606826,0.53442
2208,O14744,0,1.0382677881933928,0.93466
2209,P29475,0,0.9984988733093292,0.80829
2210,P09874,0,0.8637129152675673,0.8328700000000001
2211,P08865,0,0.8342661445845684,0.7995300000000001
2212,O00268,0,2.7808272150566995,0.5490400000000001
2213,O60741,0,1.2214745187681977,0.7056399999999999
2214,P14174,0,0.5196152422706632,0.98594
2215,P02452,0,0.7918333157931662,0.54686
2216,P25440,0,0.7328028384224504,0.6603100000000001
2217,P15090,0,0.752329714952161,0.96036
2218,P08172,0,4.01447381359002,0.73027
2219,O00560,0,1.3722244714331544,0.8268800000000001
2220,P14174,0,1.4247806848775006,0.98594
2221,O75469,0,0.8264381404557755,0.86169
2222,O14757,0,2.0346989949375804,0.78134
2223,P12694,0,0.5830951894845301,0.91607
2224,O15318,0,3.508988458231232,0.68336
2225,O00268,0,2.594609797252758,0.5490400000000001
2226,P25788,0,0.7071067811865476,0.94694
2227,P21589,0,3.4339481650135606,0.9242
2228,P01308,0,2.2327113561766105,0.53442
2229,P04406,0,0.7758865896508329,0.98171
2230,P06734,0,0.8105553651663778,0.86319
2231,P06899,0,0.5603570290448759,0.85698
2232,P16410,0,1.074709263010234,0.79904
2233,P22455,0,1.278671185254442,0.7461
2234,P01308,0,2.2507776433935005,0.53442
2235,P08621,0,3.027705401785319,0.71437
2236,P14735,0,0.6730527468185536,0.93796
2237,O14763,0,1.1523888232710346,0.7138100000000001
2238,P15090,0,0.7049822692805827,0.96036
2239,P00338,0,0.848528137423857,0.96061
2240,P00338,0,0.8300602387778853,0.96061
2241,P09874,0,2.10261741645978,0.8328700000000001
2242,O14757,0,1.6049922118191104,0.78134
2243,P01909,0,1.384196517839862,0.88714
2244,P14174,0,0.5882176467941097,0.98594
2245,P20618,0,1.977371993328519,0.91637
2246,P14867,0,2.684958100231733,0.82569
2247,P17096,0,1.069579356569675,0.65462
2248,P17947,0,0.6212889826803627,0.65997
2249,P20618,0,1.9788885769542457,0.91637
2250,P01308,0,2.213820227570432,0.53442
2251,P21675,0,0.8683317338436964,0.63121
2252,P31785,0,0.8354639429682169,0.7681600000000001
2253,P21589,0,3.435986030239355,0.9242
2254,O14519,0,3.6936431879649674,0.7636799999999999
2255,P00519,0,2.195449840010015,0.63122
2256,P02649,0,1.0382677881933928,0.76146
2257,P05106,0,1.4467204291085407,0.87496
2258,P15090,0,0.7569676347110225,0.96036
2259,P25440,0,0.6058052492344383,0.6603100000000001
2260,P01909,0,1.3906832852953974,0.88714
2261,P09467,0,1.652876280911551,0.94365
2262,P25106,0,1.5649281133649555,0.82392
2263,P00374,0,0.8099382692526635,0.9634
2264,P16410,0,1.7055790805471318,0.79904
2265,P29353,0,1.420915198032592,0.6338199999999999
2266,O14757,0,2.148487840319325,0.78134
2267,P01308,0,1.8833480825381168,0.53442
2268,P01308,0,2.2997825984209896,0.53442
2269,P20700,0,1.1072488428533127,0.82635
2270,O95544,0,1.199166377113701,0.8046800000000001
2271,P27694,0,1.0871982339941506,0.85411
2272,P18669,0,1.1018166816671455,0.94122
2273,P19099,0,0.9364827814754524,0.9013
2274,O14561,0,0.8567379996241558,0.7874800000000001
2275,P27695,0,0.593295878967653,0.90812
2276,P02649,0,1.2759310326189264,0.76146
2277,O75469,0,1.1058933040759402,0.86169
2278,P10721,0,1.2684636376341265,0.78836
2279,O60942,0,1.5786069808536891,0.85615
2280,P04155,0,0.73824115301167,0.88405
2281,P12004,0,0.8497058314499201,0.9433
2282,P23458,0,0.9241212041718336,0.8615999999999999
2283,P17050,0,0.5059644256269407,0.96272
2284,P22303,0,0.6379655163094632,0.93173
2285,P0C0S8,0,1.784376641855637,0.91304
2286,P01308,0,2.285825890132492,0.53442
2287,P06734,0,1.0742439201596627,0.86319
2288,P29375,0,1.7489997141223323,0.7056600000000001
2289,P22303,0,0.8786353054595518,0.93173
2290,P21589,0,1.11265448365609,0.9242
2291,P02538,0,2.6487733009829286,0.6950799999999999
2292,P15090,0,0.6862943974709396,0.96036
2293,P20700,0,0.9879271228182775,0.82635
2294,P00519,0,3.279939023823461,0.63122
2295,O15265,0,1.6628289148315891,0.52335
2296,P14174,0,0.6855654600401044,0.98594
2297,P12004,0,0.982344135219425,0.9433
2298,P25440,0,0.8763560920082658,0.6603100000000001
2299,O14744,0,1.2976902558006669,0.93466
2300,P23458,0,1.2790621564255584,0.8615999999999999
2301,P30043,0,0.8831760866327847,0.97716
2302,P05106,0,1.6349311912126454,0.87496
2303,P15090,0,0.7543208866258444,0.96036
2304,P17947,0,0.7028513356322231,0.65997
2305,P23458,0,0.7602631123499285,0.8615999999999999
2306,O43763,0,0.5907622195096771,0.68708
2307,P01308,0,2.5087845662790578,0.53442
2308,P06899,0,0.565685424949238,0.85698
2309,O14744,0,1.2884098726725126,0.93466
2310,P12004,0,1.2810152223919902,0.9433
2311,P11308,0,3.591239340394901,0.6022099999999999
2312,P00338,0,0.8814760348415606,0.96061
2313,P10721,0,2.404994802489186,0.78836
2314,O75469,0,1.5795568998931315,0.86169
2315,P25874,0,1.8063775906493085,0.72437
2316,O43598,0,0.7569676347110225,0.86444
2317,O60939,0,0.644980619863884,0.8609699999999999
2318,P02774,0,1.0074720839804945,0.92817
2319,P00338,0,0.8099382692526635,0.96061
2320,P00519,0,4.195831264481449,0.63122
2321,O75594,0,0.5744562646538028,0.91417
2322,P20036,0,1.1467344941179716,0.90643
2323,P22455,0,2.4130893062628247,0.7461
2324,P31645,0,2.054507240191672,0.85432
2325,P07737,0,0.9513148795220224,0.95808
2326,P05362,0,2.2140460699813813,0.88575
2327,P01275,0,4.412595608029361,0.69387
2328,O76039,0,1.9131126469708992,0.54081
2329,P25788,0,0.7516648189186453,0.94694
2330,P14174,0,0.5513619500836089,0.98594
2331,P01308,0,2.3097618924902195,0.53442
2332,O14744,0,1.2712198865656563,0.93466
2333,P27338,0,0.7436396977031283,0.95703
2334,P21589,0,1.9375241933973368,0.9242
2335,P17676,0,0.9268225288586808,0.6061099999999999
2336,P09874,0,0.7389181280764466,0.8328700000000001
2337,P02511,0,2.9819456735494025,0.75303
2338,P20618,0,1.9778776504121784,0.91637
2339,P03951,0,1.2349089035228469,0.86153
2340,P03951,0,2.49098374141623,0.86153
2341,O00329,0,1.3262729734108285,0.87985
2342,P14735,0,0.5138093031466052,0.93796
2343,P09874,0,1.861182419861095,0.8328700000000001
2344,P00338,0,0.8579044235810886,0.96061
2345,P01308,0,1.952434377898525,0.53442
2346,O60568,0,1.3623509092741122,0.92
2347,O60939,0,0.764198926981712,0.8609699999999999
2348,P21728,0,1.6649324310613929,0.72697
2349,O14744,0,1.296148139681572,0.93466
2350,P06899,0,0.8012490249604052,0.85698
2351,P21926,0,3.9381467722775394,0.88119
2352,O60814,0,1.4064138793399332,0.88058
2353,P14174,0,0.4969909455915671,0.98594
2354,P00338,0,0.9143303560529968,0.96061
2355,P01308,0,2.231367293835777,0.53442
2356,P20338,0,0.8694826047713663,0.88056
2357,P17252,0,1.5927962832704,0.8671899999999999
2358,P19634,0,2.0405881505095533,0.6744
2359,O60264,0,1.9768662069042509,0.75775
2360,P01308,0,2.941598205057924,0.53442
2361,P03956,0,1.1789826122551597,0.91473
2362,O60814,0,1.3394028520202577,0.88058
2363,P12694,0,0.8826097665446492,0.91607
2364,P10619,0,1.3442470011125187,0.94526
2365,P03915,0,1.0686440005914035,0.92916
2366,P04180,0,1.2864680330268607,0.87788
2367,O60939,0,0.7148426400264607,0.8609699999999999
2368,P29375,0,2.617632518135424,0.7056600000000001
2369,O14618,0,0.5648008498577175,0.8771
2370,P14678,0,1.839565166010707,0.71447
2371,P01011,0,0.7791020472312982,0.85917
2372,P25440,0,0.7099295739719539,0.6603100000000001
2373,P22897,0,2.2882307575941723,0.8141700000000001
2374,P06899,0,0.8203657720797474,0.85698
2375,P12004,0,0.9803060746521975,0.9433
2376,O43603,0,1.5424007261409078,0.79416
2377,P15090,0,0.7134423592694787,0.96036
2378,O14757,0,1.5896540504147436,0.78134
2379,O60502,0,2.3209911675833665,0.76459
2380,O75475,0,5.025435304528355,0.6411199999999999
2381,P01308,0,2.3390168874978223,0.53442
2382,P17947,0,0.96850400102426,0.65997
2383,P14174,0,0.5873670062235365,0.98594
2384,P15090,0,0.73348483283569,0.96036
2385,P22897,0,2.2886677347312783,0.8141700000000001
2386,P02776,0,1.0334408546211051,0.76131
2387,O75376,0,7.233533023357258,0.42145
2388,P25440,0,0.6212889826803627,0.6603100000000001
2389,P29622,0,1.2353137253345807,0.8744799999999999
2390,P06899,0,2.108079694888217,0.85698
2391,P01308,0,2.006987792688336,0.53442
2392,O15484,0,2.1580083410404143,0.91497
2393,O75475,0,6.711855183181473,0.6411199999999999
2394,P29084,0,2.090215299915298,0.69241
2395,P01011,0,2.967995956870561,0.85917
2396,P29375,0,3.3691245153600367,0.7056600000000001
2397,P14174,0,0.5244044240850758,0.98594
2398,P21860,0,0.8619744775803979,0.7282500000000001
2399,P17987,0,0.9919677414109797,0.88235
2400,P15880,0,1.5517731793016658,0.81757
2401,P03951,0,3.735505320569093,0.86153
2402,P12004,0,0.9715966241192896,0.9433
2403,P04179,0,0.5403702434442518,0.93488
2404,O75469,0,0.8264381404557755,0.86169
2405,P01308,0,2.030517175499877,0.53442
2406,P10619,0,0.792464510246358,0.94526
2407,P14174,0,0.5504543577809153,0.98594
2408,O75469,0,0.9528903399657276,0.86169
2409,P12004,0,0.923038460737146,0.9433
2410,O15247,0,1.5023315213360866,0.93203
2411,P09603,0,1.0963576058932596,0.58388
2412,P01308,0,2.301521236052364,0.53442
2413,P01308,0,2.2320394261750844,0.53442
2414,P25440,0,1.2409673645990855,0.6603100000000001
2415,O75151,0,0.933273807625608,0.62837
2416,P02776,0,1.5185519418182574,0.76131
2417,P04062,0,0.806225774829855,0.93546
2418,P25440,0,0.8729261137118078,0.6603100000000001
2419,P26639,0,1.1406138698087096,0.91138
2420,P15090,0,0.7078135347674556,0.96036
2421,P05106,0,1.6291101865742537,0.87496
2422,P23458,0,0.967470929795826,0.8615999999999999
2423,P06899,0,0.6465291950097846,0.85698
2424,O14907,0,1.072846680565308,0.9187
2425,P11233,0,0.957601169589929,0.89705
2426,P0C024,0,1.780168531347524,0.94142
2427,P06899,0,0.7681145747868608,0.85698
2428,O94901,0,2.2529980026622303,0.60522
2429,O60939,0,0.7674633541739957,0.8609699999999999
2430,P06126,0,1.0981803130633876,0.8921800000000001
2431,P06865,0,0.8683317338436964,0.93782
2432,P02771,0,2.083026644092677,0.88992
2433,O60814,0,1.4463747785411636,0.88058
2434,O14939,0,0.7707139547199077,0.89141
2435,P00846,0,0.9741663102366044,0.88849
2436,P15090,0,0.6572670690061994,0.96036
2437,P25106,0,1.5896540504147436,0.82392
2438,P27338,0,0.7784600182411425,0.95703
2439,P31645,0,2.054507240191672,0.85432
2440,O60568,0,1.3531444860028805,0.92
2441,P02786,0,1.0459445491994306,0.8681
2442,P00374,0,0.8888194417315589,0.9634
2443,P05106,0,1.5006665185843255,0.87496
2444,O15533,0,1.956016359849784,0.88145
2445,O94901,0,2.656689669494727,0.60522
2446,P04626,0,2.115892246783848,0.74909
2447,O43521,0,0.73824115301167,0.6100800000000001
2448,P09758,0,2.599615356163292,0.8222
2449,P00374,0,0.9518403227432636,0.9634
2450,P03951,0,1.2409673645990855,0.86153
2451,P14174,0,0.5357238094391549,0.98594
2452,P17643,0,0.5495452665613635,0.91343
2453,P03951,0,1.217374223482656,0.86153
2454,O94901,0,3.8097243994808863,0.60522
2455,P14735,0,0.6870225614927067,0.93796
2456,P25098,0,1.199583260970242,0.90443
2457,P06899,0,0.6526867548832288,0.85698
2458,O43598,0,1.069579356569675,0.86444
2459,O14763,0,1.734646938140439,0.7138100000000001
2460,P06899,0,0.6511528238439882,0.85698
2461,P21583,0,1.512613632095123,0.7243
2462,P04155,0,1.54983870128475,0.88405
2463,O60502,0,2.075572210259137,0.76459
2464,P17787,0,0.982344135219425,0.80782
2465,O95470,0,0.5966573556070519,0.9188
2466,P15090,0,0.6663332499583072,0.96036
2467,P15090,0,0.6884765791223402,0.96036
2468,O15554,0,0.7563068160475614,0.84851
2469,P14920,0,0.9402127418834528,0.96158
2470,P14174,0,0.5513619500836089,0.98594
2471,P20618,0,0.5991660871578097,0.91637
2472,O14763,0,3.571414285685714,0.7138100000000001
2473,P04626,0,0.8378544026261364,0.74909
2474,P29084,0,2.08806130178211,0.69241
2475,P29475,0,1.0094552986635912,0.80829
2476,P0DPB6,0,1.209958676980334,0.8658199999999999
2477,P01308,0,2.227554713132766,0.53442
2478,P00338,0,0.8860022573334675,0.96061
2479,P01308,0,2.3991665219404843,0.53442
